model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Focus,2017,13000,Automatic,1446,Petrol,150,51.4,1.0
 Focus,2019,16000,Manual,8497,Diesel,145,62.8,1.5
 Focus,2020,17000,Manual,4076,Petrol,145,58.9,1.0
 Focus,2015,8700,Manual,61294,Diesel,0,74.3,1.5
 Focus,2015,9800,Manual,20498,Petrol,20,61.4,1.0
 Focus,2015,10000,Manual,18896,Diesel,0,74.3,1.5
 Focus,2016,9000,Manual,44317,Diesel,0,74.3,1.5
 Focus,2018,13000,Manual,9738,Petrol,145,57.7,1.0
 Focus,2017,17500,Manual,22864,Petrol,145,41.5,2.0
 Focus,2018,13800,Manual,22889,Diesel,145,58.9,1.0
 Focus,2017,11300,Manual,21786,Diesel,145,74.3,1.5
 Focus,2017,19000,Manual,8938,Petrol,145,41.5,2.0
 Focus,2013,6000,Manual,50081,Petrol,20,58.9,1.0
 Focus,2018,11900,Manual,17144,Petrol,145,60.1,1.0
 Focus,2019,16000,Manual,26672,Petrol,145,60.1,1.0
 Focus,2017,12700,Manual,25746,Diesel,145,74.3,1.5
 Focus,2018,11300,Manual,16617,Petrol,145,60.1,1.0
 Focus,2017,12500,Automatic,21697,Petrol,150,51.4,1.0
 Focus,2018,12500,Manual,15183,Petrol,145,57.7,1.0
 Focus,2015,9500,Manual,34319,Diesel,30,64.2,1.5
 Focus,2019,15500,Manual,8555,Petrol,150,60.1,1.0
 Focus,2013,7900,Manual,41398,Diesel,20,67.3,1.6
 Focus,2016,11500,Manual,6071,Diesel,0,74.3,1.5
 Focus,2017,12600,Manual,16043,Petrol,145,60.1,1.0
 Focus,2017,11700,Manual,20691,Petrol,145,60.1,1.0
 Focus,2016,9600,Manual,27036,Diesel,0,74.3,1.5
 Focus,2016,9900,Manual,18139,Petrol,20,60.1,1.0
 Focus,2017,12500,Automatic,17560,Petrol,145,51.4,1.0
 Focus,2018,15800,Automatic,9816,Petrol,150,51.4,1.0
 Focus,2016,10000,Manual,46008,Diesel,0,74.3,1.5
 Focus,2019,18000,Manual,5731,Petrol,145,60.1,1.0
 Focus,2017,11700,Automatic,24775,Petrol,125,51.4,1.0
 Focus,2019,17700,Manual,1864,Petrol,145,60.1,1.0
 Focus,2017,12300,Manual,32333,Diesel,145,74.3,1.5
 Focus,2017,11000,Manual,31479,Diesel,145,74.3,1.5
 Focus,2015,8900,Manual,47393,Diesel,0,74.3,1.5
 Focus,2017,12300,Manual,14724,Petrol,20,60.1,1.0
 Focus,2018,12700,Manual,13198,Petrol,145,57.7,1.0
 Focus,2016,12000,Automatic,14436,Petrol,145,46.3,1.5
 Focus,2015,8400,Manual,54451,Diesel,0,74.3,1.5
 Focus,2016,10600,Manual,29984,Petrol,20,60.1,1.0
 Focus,2016,10800,Manual,18218,Diesel,0,74.3,1.5
 Focus,2019,18500,Automatic,11716,Diesel,145,74.3,1.5
 Focus,2016,9300,Manual,33547,Diesel,0,74.3,1.5
 Focus,2018,14300,Manual,18883,Diesel,145,80.7,1.5
 Focus,2017,17600,Manual,16393,Petrol,200,41.5,2.0
 Focus,2018,13500,Manual,26159,Petrol,145,58.9,1.0
 Focus,2016,9300,Manual,26000,Petrol,20,61.4,1.0
 Focus,2017,12700,Manual,21388,Diesel,145,74.3,1.5
 Focus,2019,14200,Manual,20986,Diesel,145,80.7,1.5
 Focus,2018,14400,Manual,16931,Diesel,145,80.7,1.5
 Focus,2014,9000,Manual,32516,Diesel,20,67.3,1.6
 Focus,2017,10799,Automatic,21693,Petrol,150,51.4,1.0
 Focus,2017,10499,Manual,41600,Diesel,0,74.3,1.5
 Focus,2016,7000,Manual,94581,Petrol,125,51.4,1.5
 Focus,2015,7499,Automatic,67331,Petrol,160,44.8,1.6
 Focus,2016,12000,Automatic,80468,Diesel,30,61.4,2.0
 Focus,2015,6500,Manual,88220,Diesel,0,74.3,1.5
 Focus,2017,8295,Manual,60030,Diesel,145,74.3,1.5
 Focus,2015,7695,Manual,50380,Diesel,0,74.3,1.5
 Focus,2016,11695,Manual,57420,Diesel,20,67.3,2.0
 Focus,2017,11490,Manual,19579,Petrol,140,60.1,1.0
 Focus,2019,16800,Automatic,2220,Diesel,145,67.3,1.5
 Focus,2017,17000,Manual,17510,Petrol,200,41.5,2.0
 Focus,2016,9275,Manual,27450,Petrol,20,61.4,1.0
 Focus,2017,11375,Manual,19484,Petrol,145,60.1,1.0
 Focus,2018,11750,Manual,25465,Diesel,145,74.3,1.5
 Focus,2017,9725,Manual,18291,Diesel,0,74.3,1.5
 Focus,2018,14985,Manual,5400,Petrol,150,58.9,1.0
 Focus,2009,1999,Manual,113492,Petrol,200,42.2,1.6
 Focus,2010,2499,Manual,87023,Diesel,30,62.8,1.6
 Focus,2009,2495,Manual,107000,Petrol,205,42.2,1.6
 Focus,2009,2995,Manual,98000,Diesel,145,54.3,1.8
 Focus,2016,14695,Manual,33896,Diesel,20,67.3,2.0
 Focus,2018,13750,Manual,14000,Petrol,150,51.4,1.5
 Focus,2015,8750,Manual,41000,Diesel,0,74.3,1.5
 Focus,2017,18900,Manual,16000,Petrol,200,41.5,2.0
 Focus,2016,16250,Manual,19500,Petrol,200,41.5,2.0
 Focus,2016,13750,Manual,38000,Diesel,20,67.3,2.0
 Focus,2012,4499,Manual,93193,Petrol,145,47.9,1.6
 Focus,2017,11500,Automatic,29755,Petrol,145,51.4,1.0
 Focus,2019,19000,Manual,4800,Petrol,145,45.6,1.5
 Focus,2013,6250,Manual,53000,Petrol,145,47.9,1.6
 Focus,2019,15500,Manual,10000,Petrol,145,60.1,1.0
 Focus,2020,20000,Manual,100,Petrol,145,60.1,1.0
 Focus,2017,16489,Manual,17155,Diesel,145,67.3,2.0
 Focus,2018,14789,Manual,10444,Petrol,145,60.1,1.0
 Focus,2016,9388,Semi-Auto,32780,Diesel,0,67.3,1.5
 Focus,2018,14500,Manual,9000,Petrol,145,50.4,1.5
 Focus,2019,13989,Manual,14413,Petrol,145,58.9,1.0
 Focus,2015,7489,Manual,51864,Diesel,20,67.3,1.6
 Focus,2017,11689,Manual,14132,Diesel,0,74.3,1.5
 Focus,2019,24989,Manual,6760,Petrol,150,34.5,2.3
 Focus,2018,13289,Manual,13387,Diesel,150,74.3,1.5
 Focus,2019,15489,Manual,6889,Petrol,145,60.1,1.0
 Focus,2017,10689,Manual,15337,Diesel,0,74.3,1.5
 Focus,2018,12989,Manual,9884,Petrol,145,60.1,1.0
 Focus,2018,11589,Manual,17997,Petrol,145,60.1,1.0
 Focus,2018,12189,Manual,10283,Petrol,145,60.1,1.0
 Focus,2017,13000,Manual,24484,Diesel,145,70.6,0.0
 Focus,2017,12000,Manual,18116,Diesel,145,74.3,1.5
 Focus,2018,11989,Manual,29086,Diesel,145,74.3,1.5
 Focus,2018,13989,Automatic,16064,Petrol,145,51.4,1.0
 Focus,2017,10289,Manual,20254,Diesel,0,74.3,1.5
 Focus,2019,18400,Manual,8230,Diesel,145,74.3,1.5
 Focus,2018,10189,Manual,36347,Petrol,145,60.1,1.0
 Focus,2017,9989,Manual,16299,Diesel,0,74.3,1.5
 Focus,2018,13445,Manual,19672,Petrol,145,60.1,1.0
 Focus,2013,5499,Manual,84000,Diesel,20,67.3,1.6
 Focus,2015,6499,Automatic,72000,Petrol,165,44.8,1.6
 Focus,2019,13980,Manual,12632,Petrol,145,60.1,1.0
 Focus,2019,17990,Automatic,3289,Diesel,145,74.3,1.5
 Focus,2018,14990,Manual,1850,Petrol,145,60.1,1.0
 Focus,2017,10899,Automatic,13879,Petrol,125,51.4,1.0
 Focus,2018,13699,Manual,5342,Petrol,150,58.9,1.0
 Focus,2017,10280,Manual,12257,Diesel,145,74.3,1.5
 Focus,2013,6729,Manual,71098,Diesel,20,67.3,1.6
 Focus,2013,4999,Manual,83772,Diesel,0,76.4,1.6
 Focus,2014,6295,Manual,66278,Petrol,30,56.5,1.0
 Focus,2013,6995,Automatic,35850,Petrol,165,44.1,1.6
 Focus,2017,12199,Manual,8600,Petrol,145,57.7,1.0
 Focus,2018,12610,Manual,26052,Petrol,145,57.7,1.0
 Focus,2015,10899,Manual,14929,Diesel,0,74.3,1.5
 Focus,2015,9000,Manual,33917,Petrol,20,60.1,1.0
 Focus,2015,9200,Manual,32000,Petrol,20,60.1,1.0
 Focus,2019,19300,Automatic,1592,Petrol,150,51.4,1.0
 Focus,2014,7599,Manual,54672,Diesel,20,67.3,1.6
 Focus,2018,12699,Manual,8839,Petrol,145,57.7,1.0
 Focus,2017,11000,Manual,12358,Petrol,20,60.1,1.0
 Focus,2017,12000,Manual,36851,Diesel,150,74.3,1.5
 Focus,2015,8599,Manual,26664,Diesel,0,74.3,1.5
 Focus,2016,9299,Manual,26805,Diesel,0,74.3,1.5
 Focus,2015,9199,Manual,45045,Diesel,0,74.3,1.5
 Focus,2016,8450,Manual,23854,Diesel,0,74.3,1.5
 Focus,2017,12452,Manual,18729,Petrol,145,50.4,1.5
 Focus,2016,7999,Manual,66442,Diesel,0,74.3,1.5
 Focus,2015,9999,Manual,13946,Diesel,0,74.3,1.5
 Focus,2018,12399,Manual,15420,Petrol,145,57.7,1.0
 Focus,2015,7099,Manual,74176,Diesel,0,74.3,1.5
 Focus,2011,9199,Manual,47304,Petrol,325,30.4,2.5
 Focus,2016,9850,Manual,20764,Diesel,0,74.3,1.5
 Focus,2017,11850,Manual,18466,Diesel,145,74.3,1.5
 Focus,2015,7468,Manual,66825,Diesel,0,74.3,1.5
 Focus,2016,9699,Manual,42330,Diesel,0,74.3,1.5
 Focus,2016,7299,Manual,88993,Diesel,0,74.3,1.5
 Focus,2014,8175,Manual,36008,Diesel,20,67.3,1.6
 Focus,2017,10499,Manual,29396,Diesel,0,74.3,1.5
 Focus,2012,9799,Manual,54750,Petrol,235,39.2,2.0
 Focus,2017,10499,Manual,19530,Petrol,145,61.4,1.0
 Focus,2017,15395,Manual,26908,Diesel,145,67.3,2.0
 Focus,2018,13231,Manual,11856,Petrol,145,57.7,1.0
 Focus,2014,7495,Manual,29352,Diesel,20,67.3,1.6
 Focus,2017,11595,Manual,25392,Petrol,145,60.1,1.0
 Focus,2014,7983,Automatic,29390,Petrol,160,44.8,1.6
 Focus,2016,9920,Manual,34894,Petrol,20,60.1,1.0
 Focus,2018,17182,Manual,15672,Petrol,145,41.5,2.0
 Focus,2016,9099,Automatic,39191,Diesel,20,67.3,1.5
 Focus,2017,12295,Manual,13849,Diesel,145,74.3,1.5
 Focus,2017,11850,Manual,15013,Diesel,145,74.3,1.5
 Focus,2016,15799,Manual,19750,Petrol,200,41.5,2.0
 Focus,2017,12612,Manual,8974,Petrol,145,57.7,1.0
 Focus,2015,8999,Manual,20300,Petrol,20,58.9,1.0
 Focus,2017,11599,Manual,21618,Petrol,145,57.7,1.0
 Focus,2017,11886,Manual,19798,Diesel,145,74.3,1.5
 Focus,2016,6891,Manual,97190,Diesel,20,70.6,2.0
 Focus,2017,12099,Manual,14439,Diesel,145,74.3,1.5
 Focus,2016,14312,Manual,40536,Diesel,20,67.3,2.0
 Focus,2017,12495,Manual,35027,Petrol,20,60.1,1.0
 Focus,2018,16495,Manual,34207,Diesel,150,54.3,2.0
 Focus,2017,11995,Manual,22167,Petrol,150,60.1,1.0
 Focus,2017,10999,Manual,32133,Diesel,145,74.3,1.5
 Focus,2015,13000,Manual,46007,Diesel,20,67.3,2.0
 Focus,2013,6480,Manual,49000,Diesel,20,67.3,1.6
 Focus,2017,10999,Manual,37000,Petrol,145,60.1,1.0
 Focus,2008,1290,Manual,137000,Diesel,150,54.3,1.8
 Focus,2016,15900,Manual,19488,Diesel,20,67.3,2.0
 Focus,2018,13995,Manual,16063,Petrol,150,60.1,1.0
 Focus,2017,10750,Manual,34000,Petrol,20,60.1,1.0
 Focus,2013,6250,Manual,44000,Petrol,30,56.5,1.0
 Focus,2019,17995,Manual,2000,Petrol,145,49.6,1.0
 Focus,2019,17495,Manual,5225,Petrol,145,60.1,1.0
 Focus,2015,8499,Manual,51879,Diesel,0,74.3,1.5
 Focus,2016,7880,Manual,71661,Diesel,0,74.3,1.5
 Focus,2017,11995,Manual,23516,Petrol,145,60.1,1.0
 Focus,2017,15495,Manual,32294,Diesel,145,67.3,2.0
 Focus,2018,11750,Manual,11829,Petrol,145,57.7,1.0
 Focus,2005,1475,Automatic,88746,Petrol,265,36.7,1.6
 Focus,2017,16950,Manual,17856,Petrol,205,41.5,2.0
 Focus,2014,4990,Manual,91938,Diesel,20,67.3,1.6
 Focus,2015,7295,Manual,83823,Diesel,0,74.3,1.5
 Focus,2019,15995,Manual,11900,Petrol,145,60.1,1.0
 Focus,2015,8250,Manual,62706,Diesel,0,74.3,1.5
 Focus,2019,18795,Manual,1342,Petrol,150,60.1,1.0
 Focus,2018,15250,Manual,6367,Petrol,145,58.9,1.0
 Focus,2019,16495,Manual,6344,Petrol,145,49.6,1.0
 Focus,2009,3575,Manual,50975,Diesel,160,51.4,2.0
 Focus,2015,12991,Manual,49605,Diesel,20,67.3,2.0
 Focus,2016,9491,Manual,45526,Diesel,0,74.3,1.5
 Focus,2019,18999,Manual,6696,Diesel,145,70.6,2.0
 Focus,2019,18999,Automatic,5572,Diesel,145,74.3,1.5
 Focus,2017,15750,Manual,43499,Diesel,20,67.3,2.0
 Focus,2018,16995,Manual,7660,Petrol,145,60.1,1.0
 Focus,2009,3450,Manual,77466,Petrol,190,42.2,1.6
 Focus,2013,6899,Automatic,22488,Petrol,160,44.1,1.6
 Focus,2017,10350,Manual,32299,Diesel,145,74.3,1.5
 Focus,2019,18295,Automatic,10677,Petrol,145,41.5,1.0
 Focus,2016,8995,Manual,37867,Petrol,20,61.4,1.0
 Focus,2017,10000,Manual,26488,Diesel,0,74.3,1.5
 Focus,2019,16498,Manual,7866,Petrol,145,49.6,1.0
 Focus,2018,12350,Manual,9247,Petrol,145,60.1,1.0
 Focus,2015,5795,Manual,105260,Petrol,20,60.1,1.0
 Focus,2019,18250,Automatic,9996,Diesel,145,74.3,1.5
 Focus,2018,16995,Manual,9366,Petrol,145,60.1,1.0
 Focus,2016,22390,Manual,28794,Petrol,235,36.7,2.3
 Focus,2016,8000,Automatic,61630,Diesel,0,67.3,1.5
 Focus,2010,2995,Manual,114000,Petrol,200,42.2,1.6
 Focus,2015,7299,Manual,66804,Diesel,0,74.3,1.5
 Focus,2019,17895,Manual,1696,Petrol,145,60.1,1.0
 Focus,2019,17495,Manual,2808,Petrol,145,60.1,1.0
 Focus,2017,9595,Automatic,49773,Petrol,145,51.4,1.0
 Focus,2016,7195,Manual,71350,Diesel,0,74.3,1.5
 Focus,2015,7695,Manual,59260,Diesel,0,74.3,1.5
 Focus,2015,9170,Manual,28000,Petrol,20,61.4,0.0
 Focus,2019,18699,Manual,10000,Petrol,145,46.3,0.0
 Focus,2011,4995,Manual,69000,Petrol,150,47.1,1.6
 Focus,2017,10697,Manual,22946,Diesel,145,74.3,1.5
 Focus,2014,5895,Manual,59306,Petrol,30,56.5,1.0
 Focus,2018,18389,Manual,19000,Petrol,145,67.3,0.0
 Focus,2017,12975,Manual,11000,Petrol,145,51.4,0.0
 Focus,2015,9072,Manual,23000,Petrol,20,58.9,0.0
 Focus,2013,8999,Manual,34000,Petrol,150,47.1,0.0
 Focus,2009,2991,Manual,89969,Petrol,205,42.2,1.6
 Focus,2008,1999,Manual,101000,Petrol,200,42.2,1.6
 Focus,2011,3499,Manual,84239,Petrol,235,40.4,1.8
 Focus,2015,6999,Manual,55336,Diesel,0,67.3,1.5
 Focus,2010,2799,Manual,100900,Petrol,205,42.2,1.6
 Focus,2018,11995,Manual,25000,Petrol,145,57.7,1.0
 Focus,2013,5999,Manual,62021,Diesel,20,67.3,1.6
 Focus,2010,2495,Manual,93900,Diesel,30,62.8,1.6
 Focus,2010,3000,Manual,81124,Diesel,200,47.9,2.0
 Focus,2008,2495,Manual,89000,Diesel,30,62.8,1.6
 Focus,2018,12395,Manual,18280,Petrol,145,57.7,1.0
 Focus,2009,2395,Manual,102000,Diesel,30,58.9,1.6
 Focus,2014,6275,Manual,55000,Petrol,30,56.5,1.0
 Focus,2011,4995,Manual,69000,Diesel,20,67.3,1.6
 Focus,2012,5495,Manual,76000,Diesel,20,67.3,1.6
 Focus,2013,3990,Manual,114000,Diesel,20,67.3,1.6
 Focus,2015,7475,Manual,50000,Petrol,20,61.4,1.0
 Focus,2014,5995,Semi-Auto,92000,Diesel,145,53.3,2.0
 Focus,2013,5490,Manual,65815,Diesel,20,67.3,1.6
 Focus,2015,6990,Manual,72160,Petrol,20,60.1,1.0
 Focus,2015,7499,Manual,59020,Diesel,20,67.3,1.6
 Focus,2013,3995,Manual,89411,Diesel,0,83.1,1.6
 Focus,2016,9299,Manual,23306,Diesel,0,74.3,1.5
 Focus,2013,5899,Manual,50914,Diesel,20,67.3,1.6
 Focus,2017,11699,Manual,13211,Petrol,145,57.7,1.0
 Focus,2016,8499,Manual,25369,Petrol,20,60.1,1.0
 Focus,2016,10499,Manual,14808,Diesel,0,74.3,1.5
 Focus,2016,9295,Manual,54385,Petrol,20,60.1,1.0
 Focus,2011,5495,Automatic,76317,Diesel,150,53.3,2.0
 Focus,2008,3695,Automatic,65782,Petrol,260,37.7,1.6
 Focus,2019,15999,Manual,4000,Petrol,145,48.7,0.0
 Focus,2014,5995,Manual,82399,Diesel,20,67.3,1.6
 Focus,2012,6195,Manual,31543,Diesel,20,67.3,1.6
 Focus,2013,4495,Manual,99400,Petrol,30,56.5,1.0
 Focus,2013,4995,Manual,106000,Diesel,125,56.5,2.0
 Focus,2015,6475,Manual,80000,Diesel,0,74.3,1.5
 Focus,2019,17199,Manual,4928,Diesel,145,74.3,1.5
 Focus,2015,11599,Manual,36601,Diesel,20,67.3,2.0
 Focus,2019,17999,Automatic,3016,Diesel,145,64.2,2.0
 Focus,2019,16999,Manual,3774,Diesel,145,80.7,1.5
 Focus,2019,17999,Automatic,4147,Diesel,145,64.2,2.0
 Focus,2015,7699,Manual,69205,Diesel,0,74.3,1.5
 Focus,2018,13999,Automatic,11233,Petrol,145,48.7,1.0
 Focus,2013,5347,Manual,84219,Diesel,20,67.3,1.6
 Focus,2018,11495,Manual,14174,Petrol,145,61.4,1.0
 Focus,2017,12369,Manual,17028,Petrol,145,57.7,1.0
 Focus,2018,19759,Manual,10586,Petrol,145,41.5,2.0
 Focus,2018,12999,Manual,11000,Petrol,145,60.1,0.0
 Focus,2017,16699,Manual,14728,Petrol,145,41.5,2.0
 Focus,2015,8299,Manual,60912,Diesel,0,74.3,1.5
 Focus,2013,5000,Manual,102500,Diesel,20,67.3,1.6
 Focus,2015,6995,Manual,62903,Diesel,0,74.3,1.5
 Focus,2017,11999,Manual,28036,Diesel,145,74.3,1.5
 Focus,2016,8999,Manual,28883,Diesel,0,67.3,1.5
 Focus,2009,2995,Manual,109000,Diesel,145,53.3,1.8
 Focus,2008,2295,Manual,81000,Diesel,145,54.3,1.8
 Focus,2009,2495,Manual,118000,Diesel,30,62.8,1.6
 Focus,2017,12299,Manual,17896,Diesel,145,74.3,1.5
 Focus,2017,11999,Manual,17296,Diesel,145,74.3,1.5
 Focus,2015,13999,Manual,30367,Petrol,200,41.5,2.0
 Focus,2018,13199,Manual,21622,Petrol,145,57.7,1.0
 Focus,2015,13749,Manual,32258,Diesel,20,67.3,2.0
 Focus,2016,14999,Manual,30341,Diesel,20,67.3,2.0
 Focus,2017,12395,Manual,19127,Diesel,145,74.3,1.5
 Focus,2017,12599,Manual,10760,Diesel,145,74.3,1.5
 Focus,2014,7749,Manual,69779,Petrol,145,47.1,1.6
 Focus,2016,14499,Manual,32967,Diesel,20,67.3,2.0
 Focus,2014,6599,Manual,59964,Petrol,145,47.9,1.6
 Focus,2016,14545,Manual,33461,Petrol,200,41.5,2.0
 Focus,2018,12299,Manual,13430,Petrol,145,57.7,1.0
 Focus,2016,10999,Manual,28848,Diesel,20,67.3,1.5
 Focus,2017,12299,Manual,17779,Petrol,145,57.7,1.0
 Focus,2018,18256,Manual,10138,Diesel,145,67.3,2.0
 Focus,2017,13195,Manual,13000,Petrol,20,60.1,1.0
 Focus,2017,22000,Manual,36437,Petrol,235,36.7,2.3
 Focus,2014,7599,Automatic,39915,Petrol,160,44.1,1.6
 Focus,2013,7299,Manual,62943,Diesel,20,67.3,1.6
 Focus,2015,8299,Automatic,52816,Diesel,20,67.3,1.5
 Focus,2016,11995,Automatic,12320,Petrol,125,51.4,1.0
 Focus,2016,8599,Manual,58312,Diesel,0,74.3,1.5
 Focus,2016,11599,Manual,12527,Petrol,125,50.4,1.5
 Focus,2018,16799,Automatic,14196,Diesel,145,74.3,1.5
 Focus,2017,10799,Manual,48370,Diesel,145,74.3,1.5
 Focus,2017,12499,Manual,11830,Petrol,145,57.7,1.0
 Focus,2014,14299,Manual,22035,Petrol,235,39.2,2.0
 Focus,2018,12899,Manual,13791,Petrol,145,57.7,1.0
 Focus,2016,13999,Manual,43150,Diesel,20,67.3,2.0
 Focus,2017,11399,Automatic,20928,Petrol,125,51.4,1.0
 Focus,2015,11499,Manual,42043,Petrol,200,41.5,2.0
 Focus,2017,18262,Manual,14800,Petrol,200,41.5,2.0
 Focus,2012,5499,Manual,53126,Petrol,145,47.9,1.6
 Focus,2013,6399,Manual,40942,Petrol,20,58.9,1.0
 Focus,2014,7795,Manual,55202,Diesel,125,56.5,2.0
 Focus,2016,9995,Manual,37774,Diesel,0,74.3,1.5
 Focus,2018,12195,Manual,6300,Petrol,145,57.7,1.0
 Focus,2013,6995,Automatic,28860,Petrol,160,44.1,1.6
 Focus,2008,1995,Manual,141000,Petrol,200,42.2,1.6
 Focus,2011,3295,Manual,86000,Petrol,200,42.2,1.6
 Focus,2017,12619,Manual,20879,Petrol,145,57.7,1.0
 Focus,2017,12339,Manual,17333,Petrol,145,57.7,1.0
 Focus,2017,12949,Manual,7755,Petrol,145,57.7,1.0
 Focus,2018,13399,Manual,10040,Petrol,145,57.7,1.0
 Focus,2011,4999,Manual,99614,Petrol,145,47.9,1.6
 Focus,2014,7999,Manual,29839,Petrol,30,56.5,1.0
 Focus,2017,11495,Manual,20000,Petrol,20,58.9,1.0
 Focus,2014,6500,Manual,36200,Diesel,20,67.3,1.6
 Focus,2012,6995,Manual,48734,Diesel,125,56.5,2.0
 Focus,2017,19495,Manual,8866,Petrol,145,41.5,2.0
 Focus,2019,25795,Manual,1175,Petrol,145,34.5,2.3
 Focus,2015,7199,Manual,45596,Petrol,20,61.4,1.0
 Focus,2016,9295,Manual,28000,Petrol,20,61.4,1.0
 Focus,2014,7495,Automatic,41000,Petrol,160,44.8,1.6
 Focus,2017,9975,Manual,37166,Petrol,145,60.1,1.0
 Focus,2007,5995,Manual,67000,Petrol,330,26.3,2.5
 Focus,2017,10295,Manual,19000,Petrol,20,61.4,1.0
 Focus,2016,10995,Manual,11000,Petrol,20,60.1,1.0
 Focus,2016,11499,Automatic,10703,Petrol,160,44.8,1.6
 Focus,2009,2995,Manual,93400,Petrol,200,42.2,1.6
 Focus,2005,1995,Manual,40000,Petrol,205,44.1,1.6
 Focus,2014,7295,Manual,53000,Petrol,20,60.1,1.0
 Focus,2018,12299,Manual,13264,Petrol,145,57.7,1.0
 Focus,2018,13699,Manual,9533,Petrol,145,57.7,1.0
 Focus,2018,11999,Manual,13678,Petrol,145,57.7,1.0
 Focus,2016,10299,Manual,17507,Diesel,0,74.3,1.5
 Focus,2015,11999,Manual,37737,Diesel,20,67.3,2.0
 Focus,2014,5799,Manual,63785,Petrol,30,56.5,1.0
 Focus,2018,11999,Manual,17431,Petrol,145,57.7,1.0
 Focus,2018,10999,Manual,27962,Petrol,145,57.7,1.0
 Focus,2018,11199,Manual,25084,Petrol,145,57.7,1.0
 Focus,2015,13499,Manual,41699,Diesel,20,67.3,2.0
 Focus,2016,10061,Manual,25544,Diesel,0,74.3,1.5
 Focus,2018,13299,Manual,16963,Diesel,145,74.3,1.5
 Focus,2015,7499,Manual,45363,Diesel,0,74.3,1.5
 Focus,2018,10999,Manual,31611,Petrol,145,60.1,1.0
 Focus,2016,13999,Manual,38532,Diesel,20,67.3,2.0
 Focus,2018,17499,Manual,25065,Diesel,145,67.3,2.0
 Focus,2017,11999,Manual,22214,Diesel,145,74.3,1.5
 Focus,2016,10499,Manual,17606,Diesel,0,74.3,1.5
 Focus,2016,8299,Manual,40344,Diesel,0,74.3,1.5
 Focus,2018,18699,Manual,11736,Petrol,145,41.5,2.0
 Focus,2007,2495,Manual,78000,Diesel,125,58.9,1.6
 Focus,2010,2995,Manual,88000,Petrol,205,42.2,1.6
 Focus,2019,14699,Manual,11229,Petrol,145,60.1,1.0
 Focus,2015,7450,Manual,69344,Petrol,20,61.4,1.0
 Focus,2012,6650,Manual,31626,Petrol,145,47.9,1.6
 Focus,2016,9999,Manual,17907,Diesel,0,74.3,1.5
 Focus,2017,11999,Manual,12961,Petrol,145,57.7,1.0
 Focus,2015,10699,Automatic,21147,Petrol,145,46.3,1.5
 Focus,2007,2799,Automatic,50403,Petrol,260,37.1,1.6
 Focus,2009,3299,Manual,67416,Petrol,200,42.2,1.6
 Focus,2003,3999,Manual,56064,Petrol,325,31.0,2.0
 Focus,2011,5499,Manual,54901,Petrol,145,47.9,1.6
 Focus,2009,4299,Automatic,39911,Petrol,265,37.7,1.6
 Focus,2011,6295,Manual,30000,Petrol,145,47.9,1.6
 Focus,2012,7000,Manual,46849,Diesel,20,67.3,1.6
 Focus,2015,9300,Manual,20907,Petrol,20,60.1,1.0
 Focus,2010,4799,Manual,41557,Petrol,200,42.8,1.6
 Focus,2007,6995,Manual,68000,Petrol,325,26.3,2.5
 Focus,2016,7950,Manual,47000,Petrol,20,60.1,1.0
 Focus,2008,3000,Manual,91000,Petrol,160,51.4,1.0
 Focus,2017,12000,Automatic,20000,Petrol,125,51.4,1.0
 Focus,2013,6695,Manual,43000,Petrol,150,47.9,1.6
 Focus,2012,5495,Manual,73000,Diesel,20,67.3,1.6
 Focus,2008,3495,Manual,73000,Petrol,200,42.2,1.6
 Focus,2009,3995,Manual,93000,Petrol,200,42.8,1.6
 Focus,2010,3495,Manual,100000,Diesel,30,62.8,1.6
 Focus,2017,12295,Manual,22327,Petrol,145,51.4,1.5
 Focus,2017,12259,Manual,18006,Diesel,145,74.3,1.5
 Focus,2016,9899,Manual,33228,Petrol,20,60.1,1.0
 Focus,2016,8299,Manual,44973,Diesel,0,83.1,1.5
 Focus,2018,13439,Manual,5889,Petrol,145,57.7,1.0
 Focus,2013,6199,Manual,44235,Petrol,20,58.9,1.0
 Focus,2018,11799,Manual,20417,Petrol,145,60.1,1.0
 Focus,2015,7899,Manual,61491,Petrol,20,60.1,1.0
 Focus,2012,6495,Automatic,79000,Petrol,155,44.1,1.6
 Focus,2005,675,Manual,121000,Petrol,235,39.8,2.0
 Focus,2015,7999,Manual,45395,Diesel,0,74.3,1.5
 Focus,2013,6699,Manual,29750,Diesel,0,76.4,1.6
 Focus,2016,8799,Manual,37458,Diesel,0,74.3,1.5
 Focus,2020,18500,Manual,100,Petrol,145,60.1,1.0
 Focus,2007,2995,Manual,63000,Petrol,240,39.8,1.8
 Focus,2016,10250,Manual,29705,Petrol,20,60.1,1.0
 Focus,2009,1695,Manual,139600,Petrol,145,48.7,1.6
 Focus,2015,5995,Manual,91000,Diesel,20,67.3,1.6
 Focus,2017,7495,Manual,78000,Diesel,0,74.3,1.5
 Focus,2016,9595,Manual,40000,Diesel,0,74.3,1.5
 Focus,2009,3495,Manual,75000,Petrol,200,42.2,1.6
 Focus,2017,11250,Manual,41495,Diesel,145,74.3,1.5
 Focus,2019,17650,Manual,768,Petrol,145,60.1,1.0
 Focus,2019,18000,Manual,9500,Petrol,145,46.3,1.5
